arabic_ctx,arabic_res,chinese_ctx,chinese_res,english_ctx,english_res,french_ctx,french_res,german_ctx,german_res,hindi_ctx,hindi_res,japanese_ctx,japanese_res,korean_ctx,korean_res,russian_ctx,russian_res,spanish_ctx,spanish_res,ratings
"Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.",Ya veo. Te buscaré para encontrar un trabajo.,"Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.",Ya veo. Te buscaré para encontrar un trabajo.,"Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.",Ya veo. Te buscaré para encontrar un trabajo.,"Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.",Ya veo. Te buscaré para encontrar un trabajo.,"Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.",Ya veo. Te buscaré para encontrar un trabajo.,"Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.",Ya veo. Te buscaré para encontrar un trabajo.,"Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.",Ya veo. Te buscaré para encontrar un trabajo.,"Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.",Ya veo. Te buscaré para encontrar un trabajo.,"Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.",Ya veo. Te buscaré para encontrar un trabajo.,"Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.",Ya veo. Te buscaré para encontrar un trabajo.,2.4545454545454546
"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Ya veo.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Ya veo.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Ya veo.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Ya veo.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Ya veo.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Ya veo.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Ya veo.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Ya veo.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Ya veo.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Ya veo.,3.1818181818181817
"Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!",¿Alguna vez has estado en las ventanas?,"Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!",¿Alguna vez has estado en las ventanas?,"Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!",¿Alguna vez has estado en las ventanas?,"Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!",¿Alguna vez has estado en las ventanas?,"Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!",¿Alguna vez has estado en las ventanas?,"Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!",¿Alguna vez has estado en las ventanas?,"Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!",¿Alguna vez has estado en las ventanas?,"Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!",¿Alguna vez has estado en las ventanas?,"Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!",¿Alguna vez has estado en las ventanas?,"Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!",¿Alguna vez has estado en las ventanas?,2.4545454545454546
"Quiero ir de viaje.
¿Tienes algún lugar en mente?",No estoy seguro.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",No estoy seguro.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",No estoy seguro.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",No estoy seguro.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",No estoy seguro.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",No estoy seguro.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",No estoy seguro.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",No estoy seguro.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",No estoy seguro.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",No estoy seguro.,3.8
"Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?",Eso está bien.,"Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?",Eso está bien.,"Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?",Eso está bien.,"Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?",Eso está bien.,"Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?",Eso está bien.,"Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?",Eso está bien.,"Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?",Eso está bien.,"Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?",Eso está bien.,"Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?",Eso está bien.,"Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?",Eso está bien.,4.2
"¡Con todo, con todos, con todo esto!
Una buena sugerencia para ti. Necesitas unas vacaciones.",¿Qué?,"¡Con todo, con todos, con todo esto!
Una buena sugerencia para ti. Necesitas unas vacaciones.",¿Qué?,"¡Con todo, con todos, con todo esto!
Una buena sugerencia para ti. Necesitas unas vacaciones.",¿Qué?,"¡Con todo, con todos, con todo esto!
Una buena sugerencia para ti. Necesitas unas vacaciones.",¿Qué?,"¡Con todo, con todos, con todo esto!
Una buena sugerencia para ti. Necesitas unas vacaciones.",¿Qué?,"¡Con todo, con todos, con todo esto!
Una buena sugerencia para ti. Necesitas unas vacaciones.",¿Qué?,"¡Con todo, con todos, con todo esto!
Una buena sugerencia para ti. Necesitas unas vacaciones.",¿Qué?,"¡Con todo, con todos, con todo esto!
Una buena sugerencia para ti. Necesitas unas vacaciones.",¿Qué?,"¡Con todo, con todos, con todo esto!
Una buena sugerencia para ti. Necesitas unas vacaciones.",¿Qué?,"¡Con todo, con todos, con todo esto!
Una buena sugerencia para ti. Necesitas unas vacaciones.",¿Qué?,3.3
"Buenas tardes. Vengo aquí especialmente a recoger mis entradas. Lo reservé el mes pasado. Esta es mi nota de reserva.
Lo siento terriblemente. No viniste a reconfirmar recientemente. Deberías haber venido a recoger tu billete hace tres días ya que se trata de un vuelo internacional, cualquier reserva sin reconfirmación en un plazo de 72 horas será cancelada.",Eso está bien. Tendremos una reserva para nosotros.,"Buenas tardes. Vengo aquí especialmente a recoger mis entradas. Lo reservé el mes pasado. Esta es mi nota de reserva.
Lo siento terriblemente. No viniste a reconfirmar recientemente. Deberías haber venido a recoger tu billete hace tres días ya que se trata de un vuelo internacional, cualquier reserva sin reconfirmación en un plazo de 72 horas será cancelada.",Eso está bien. Tendremos una reserva para nosotros.,"Buenas tardes. Vengo aquí especialmente a recoger mis entradas. Lo reservé el mes pasado. Esta es mi nota de reserva.
Lo siento terriblemente. No viniste a reconfirmar recientemente. Deberías haber venido a recoger tu billete hace tres días ya que se trata de un vuelo internacional, cualquier reserva sin reconfirmación en un plazo de 72 horas será cancelada.",Eso está bien. Tendremos una reserva para nosotros.,"Buenas tardes. Vengo aquí especialmente a recoger mis entradas. Lo reservé el mes pasado. Esta es mi nota de reserva.
Lo siento terriblemente. No viniste a reconfirmar recientemente. Deberías haber venido a recoger tu billete hace tres días ya que se trata de un vuelo internacional, cualquier reserva sin reconfirmación en un plazo de 72 horas será cancelada.",Eso está bien. Tendremos una reserva para nosotros.,"Buenas tardes. Vengo aquí especialmente a recoger mis entradas. Lo reservé el mes pasado. Esta es mi nota de reserva.
Lo siento terriblemente. No viniste a reconfirmar recientemente. Deberías haber venido a recoger tu billete hace tres días ya que se trata de un vuelo internacional, cualquier reserva sin reconfirmación en un plazo de 72 horas será cancelada.",Eso está bien. Tendremos una reserva para nosotros.,"Buenas tardes. Vengo aquí especialmente a recoger mis entradas. Lo reservé el mes pasado. Esta es mi nota de reserva.
Lo siento terriblemente. No viniste a reconfirmar recientemente. Deberías haber venido a recoger tu billete hace tres días ya que se trata de un vuelo internacional, cualquier reserva sin reconfirmación en un plazo de 72 horas será cancelada.",Eso está bien. Tendremos una reserva para nosotros.,"Buenas tardes. Vengo aquí especialmente a recoger mis entradas. Lo reservé el mes pasado. Esta es mi nota de reserva.
Lo siento terriblemente. No viniste a reconfirmar recientemente. Deberías haber venido a recoger tu billete hace tres días ya que se trata de un vuelo internacional, cualquier reserva sin reconfirmación en un plazo de 72 horas será cancelada.",Eso está bien. Tendremos una reserva para nosotros.,"Buenas tardes. Vengo aquí especialmente a recoger mis entradas. Lo reservé el mes pasado. Esta es mi nota de reserva.
Lo siento terriblemente. No viniste a reconfirmar recientemente. Deberías haber venido a recoger tu billete hace tres días ya que se trata de un vuelo internacional, cualquier reserva sin reconfirmación en un plazo de 72 horas será cancelada.",Eso está bien. Tendremos una reserva para nosotros.,"Buenas tardes. Vengo aquí especialmente a recoger mis entradas. Lo reservé el mes pasado. Esta es mi nota de reserva.
Lo siento terriblemente. No viniste a reconfirmar recientemente. Deberías haber venido a recoger tu billete hace tres días ya que se trata de un vuelo internacional, cualquier reserva sin reconfirmación en un plazo de 72 horas será cancelada.",Eso está bien. Tendremos una reserva para nosotros.,"Buenas tardes. Vengo aquí especialmente a recoger mis entradas. Lo reservé el mes pasado. Esta es mi nota de reserva.
Lo siento terriblemente. No viniste a reconfirmar recientemente. Deberías haber venido a recoger tu billete hace tres días ya que se trata de un vuelo internacional, cualquier reserva sin reconfirmación en un plazo de 72 horas será cancelada.",Eso está bien. Tendremos una reserva para nosotros.,3.4
"¿Son estas las prendas que quieres lavar?
Sí. ¿Cuándo puedo recuperarlos?","Puedes lavar la ropa sin ropa, y luego serás lavado por la ventana.","¿Son estas las prendas que quieres lavar?
Sí. ¿Cuándo puedo recuperarlos?","Puedes lavar la ropa sin ropa, y luego serás lavado por la ventana.","¿Son estas las prendas que quieres lavar?
Sí. ¿Cuándo puedo recuperarlos?","Puedes lavar la ropa sin ropa, y luego serás lavado por la ventana.","¿Son estas las prendas que quieres lavar?
Sí. ¿Cuándo puedo recuperarlos?","Puedes lavar la ropa sin ropa, y luego serás lavado por la ventana.","¿Son estas las prendas que quieres lavar?
Sí. ¿Cuándo puedo recuperarlos?","Puedes lavar la ropa sin ropa, y luego serás lavado por la ventana.","¿Son estas las prendas que quieres lavar?
Sí. ¿Cuándo puedo recuperarlos?","Puedes lavar la ropa sin ropa, y luego serás lavado por la ventana.","¿Son estas las prendas que quieres lavar?
Sí. ¿Cuándo puedo recuperarlos?","Puedes lavar la ropa sin ropa, y luego serás lavado por la ventana.","¿Son estas las prendas que quieres lavar?
Sí. ¿Cuándo puedo recuperarlos?","Puedes lavar la ropa sin ropa, y luego serás lavado por la ventana.","¿Son estas las prendas que quieres lavar?
Sí. ¿Cuándo puedo recuperarlos?","Puedes lavar la ropa sin ropa, y luego serás lavado por la ventana.","¿Son estas las prendas que quieres lavar?
Sí. ¿Cuándo puedo recuperarlos?","Puedes lavar la ropa sin ropa, y luego serás lavado por la ventana.",2.0
"¡Exactamente! Busqué en la web y encontré un par de HMO con bajos copagos y buena cobertura. Los deducibles también son bajos.
Suena bien, aunque, ¿crees que podemos calificar para el seguro? Esas compañías de seguros son verdaderos piratas cuando se trata de dinero.","Si no lo somos, deberíamos empezar a trabajar horas extras, deberíamos empezar el resto.","¡Exactamente! Busqué en la web y encontré un par de HMO con bajos copagos y buena cobertura. Los deducibles también son bajos.
Suena bien, aunque, ¿crees que podemos calificar para el seguro? Esas compañías de seguros son verdaderos piratas cuando se trata de dinero.","Si no lo somos, deberíamos empezar a trabajar horas extras, deberíamos empezar el resto.","¡Exactamente! Busqué en la web y encontré un par de HMO con bajos copagos y buena cobertura. Los deducibles también son bajos.
Suena bien, aunque, ¿crees que podemos calificar para el seguro? Esas compañías de seguros son verdaderos piratas cuando se trata de dinero.","Si no lo somos, deberíamos empezar a trabajar horas extras, deberíamos empezar el resto.","¡Exactamente! Busqué en la web y encontré un par de HMO con bajos copagos y buena cobertura. Los deducibles también son bajos.
Suena bien, aunque, ¿crees que podemos calificar para el seguro? Esas compañías de seguros son verdaderos piratas cuando se trata de dinero.","Si no lo somos, deberíamos empezar a trabajar horas extras, deberíamos empezar el resto.","¡Exactamente! Busqué en la web y encontré un par de HMO con bajos copagos y buena cobertura. Los deducibles también son bajos.
Suena bien, aunque, ¿crees que podemos calificar para el seguro? Esas compañías de seguros son verdaderos piratas cuando se trata de dinero.","Si no lo somos, deberíamos empezar a trabajar horas extras, deberíamos empezar el resto.","¡Exactamente! Busqué en la web y encontré un par de HMO con bajos copagos y buena cobertura. Los deducibles también son bajos.
Suena bien, aunque, ¿crees que podemos calificar para el seguro? Esas compañías de seguros son verdaderos piratas cuando se trata de dinero.","Si no lo somos, deberíamos empezar a trabajar horas extras, deberíamos empezar el resto.","¡Exactamente! Busqué en la web y encontré un par de HMO con bajos copagos y buena cobertura. Los deducibles también son bajos.
Suena bien, aunque, ¿crees que podemos calificar para el seguro? Esas compañías de seguros son verdaderos piratas cuando se trata de dinero.","Si no lo somos, deberíamos empezar a trabajar horas extras, deberíamos empezar el resto.","¡Exactamente! Busqué en la web y encontré un par de HMO con bajos copagos y buena cobertura. Los deducibles también son bajos.
Suena bien, aunque, ¿crees que podemos calificar para el seguro? Esas compañías de seguros son verdaderos piratas cuando se trata de dinero.","Si no lo somos, deberíamos empezar a trabajar horas extras, deberíamos empezar el resto.","¡Exactamente! Busqué en la web y encontré un par de HMO con bajos copagos y buena cobertura. Los deducibles también son bajos.
Suena bien, aunque, ¿crees que podemos calificar para el seguro? Esas compañías de seguros son verdaderos piratas cuando se trata de dinero.","Si no lo somos, deberíamos empezar a trabajar horas extras, deberíamos empezar el resto.","¡Exactamente! Busqué en la web y encontré un par de HMO con bajos copagos y buena cobertura. Los deducibles también son bajos.
Suena bien, aunque, ¿crees que podemos calificar para el seguro? Esas compañías de seguros son verdaderos piratas cuando se trata de dinero.","Si no lo somos, deberíamos empezar a trabajar horas extras, deberíamos empezar el resto.",3.0
"Entonces cuéntame algo sobre tus antecedentes.
Mi especialidad era informática cuando estaba en la universidad, y estoy bastante familiarizado con Visual C + + y el lenguaje Java.",¿Cuáles son sus calificaciones informáticas?,"Entonces cuéntame algo sobre tus antecedentes.
Mi especialidad era informática cuando estaba en la universidad, y estoy bastante familiarizado con Visual C + + y el lenguaje Java.",¿Cuáles son sus calificaciones informáticas?,"Entonces cuéntame algo sobre tus antecedentes.
Mi especialidad era informática cuando estaba en la universidad, y estoy bastante familiarizado con Visual C + + y el lenguaje Java.",¿Cuáles son sus calificaciones informáticas?,"Entonces cuéntame algo sobre tus antecedentes.
Mi especialidad era informática cuando estaba en la universidad, y estoy bastante familiarizado con Visual C + + y el lenguaje Java.",¿Cuáles son sus calificaciones informáticas?,"Entonces cuéntame algo sobre tus antecedentes.
Mi especialidad era informática cuando estaba en la universidad, y estoy bastante familiarizado con Visual C + + y el lenguaje Java.",¿Cuáles son sus calificaciones informáticas?,"Entonces cuéntame algo sobre tus antecedentes.
Mi especialidad era informática cuando estaba en la universidad, y estoy bastante familiarizado con Visual C + + y el lenguaje Java.",¿Cuáles son sus calificaciones informáticas?,"Entonces cuéntame algo sobre tus antecedentes.
Mi especialidad era informática cuando estaba en la universidad, y estoy bastante familiarizado con Visual C + + y el lenguaje Java.",¿Cuáles son sus calificaciones informáticas?,"Entonces cuéntame algo sobre tus antecedentes.
Mi especialidad era informática cuando estaba en la universidad, y estoy bastante familiarizado con Visual C + + y el lenguaje Java.",¿Cuáles son sus calificaciones informáticas?,"Entonces cuéntame algo sobre tus antecedentes.
Mi especialidad era informática cuando estaba en la universidad, y estoy bastante familiarizado con Visual C + + y el lenguaje Java.",¿Cuáles son sus calificaciones informáticas?,"Entonces cuéntame algo sobre tus antecedentes.
Mi especialidad era informática cuando estaba en la universidad, y estoy bastante familiarizado con Visual C + + y el lenguaje Java.",¿Cuáles son sus calificaciones informáticas?,3.3
